10680884,1168209,2016-02-25T09:12:03.000+02:00,VOICE,1150,1,1,17,0.0,2016-02
20850334,1377109,2016-03-12T11:38:26.000+02:00,SMS,9302,1,1,1,0.0,2016-03
9555066,88709,2016-02-19T18:29:55.000+02:00,VOICE,12293,1,1,74,0.0,2016-02
18772510,1549719,2016-03-14T10:09:14.000+02:00,DATA,30661,0,0,1,0.000976,2016-03
2369598,684219,2016-01-07T19:04:06.000+02:00,VOICE,42611,1,0,17,0.0,2016-01
6524181,926819,2016-01-19T13:08:48.000+02:00,DATA,34461,0,0,448,10.002928,2016-01
21776767,689709,2016-03-08T06:49:54.000+02:00,VOICE,33212,1,0,271,0.0,2016-03
10300438,1225309,2016-02-09T14:29:34.000+02:00,DATA,25891,0,0,370,0.008784,2016-02
1162979,1514409,2016-01-14T09:15:14.000+02:00,VOICE,19608,1,0,10,0.0,2016-01
21145258,1333219,2016-03-01T09:13:30.000+02:00,DATA,12024,0,0,1070,0.008789,2016-03
4892027,1511519,2016-01-15T16:40:24.000+02:00,VOICE,20449,1,0,254,0.0,2016-01
2268535,1291519,2016-01-31T21:29:50.000+02:00,VOICE,30993,1,1,47,0.0,2016-01
11601336,1643919,2016-02-17T13:08:07.000+02:00,DATA,10884,0,0,7024,0.162109,2016-02
7115868,1068619,2016-02-20T08:42:33.000+02:00,VOICE,4264,185,0,71,0.0,2016-02
5045541,1237519,2016-01-22T18:23:17.000+02:00,DATA,21424,0,0,3882,0.02246,2016-01
17894741,1736609,2016-03-01T16:49:41.000+02:00,SMS,28915,1,0,1,0.0,2016-03
3883999,853409,2016-01-08T20:20:23.000+02:00,SMS,34434,1,1,1,0.0,2016-01
801608,1598319,2016-01-29T19:11:03.000+02:00,VOICE,12293,1,1,39,0.0,2016-01
11322846,1620809,2016-02-13T21:09:50.000+02:00,SMS,19693,1,0,1,0.0,2016-02
19163777,1476619,2016-03-08T06:30:39.000+02:00,VOICE,36380,1,0,11,0.0,2016-03
4200346,1134319,2016-01-29T16:12:17.000+02:00,DATA,4574,0,0,9,0.020507,2016-01
1153793,808809,2016-01-02T10:58:33.000+02:00,DATA,30129,0,0,997,0.007811,2016-01
747361,1718119,2016-01-27T21:56:33.000+02:00,SMS,33913,1,1,1,0.0,2016-01
5053876,1446219,2016-01-13T22:09:31.000+02:00,DATA,28459,0,0,3528,0.060546,2016-01
19555253,1802909,2016-03-25T14:01:53.000+02:00,DATA,25889,0,0,2352,9.404295,2016-03
7767759,1575219,2016-02-15T17:56:37.000+02:00,VOICE,5793,1,1,31,0.0,2016-02
10252747,1050309,2016-02-21T07:12:35.000+02:00,SMS,4577,12,1,1,0.0,2016-02
4026847,306409,2016-01-19T16:48:51.000+02:00,SMS,23382,5,1,1,0.0,2016-01
19256148,1753419,2016-03-25T11:57:22.000+02:00,VOICE,40712,1,1,11,0.0,2016-03
12042012,1595209,2016-02-28T21:44:26.000+02:00,VOICE,7466,1,0,20,0.0,2016-02
10163510,1675419,2016-02-02T08:47:18.000+02:00,SMS,41703,2,1,1,0.0,2016-02
12781191,1377109,2016-02-12T14:05:22.000+02:00,SMS,9302,1,1,1,0.0,2016-02
14192895,1185709,2016-02-08T19:47:51.000+02:00,VOICE,4574,1,1,14,0.0,2016-02
3945122,124509,2016-01-19T18:12:13.000+02:00,DATA,28327,0,0,3151,0.003906,2016-01
6884207,304619,2016-01-28T22:10:11.000+02:00,DATA,25539,0,0,1681,0.000976,2016-01
4541611,1598119,2016-01-21T22:19:18.000+02:00,DATA,37770,0,0,8,0.02246,2016-01
18212314,1682919,2016-03-22T10:55:44.000+02:00,SMS,9279,1,1,1,0.0,2016-03
19109195,1344409,2016-03-16T21:10:06.000+02:00,DATA,13076,0,0,1,0.020507,2016-03
8824014,1805609,2016-02-25T19:39:42.000+02:00,SMS,20418,1,1,1,0.0,2016-02
17959737,1358519,2016-03-18T11:00:26.000+02:00,DATA,41703,0,0,1831,0.057615,2016-03
7982827,1644319,2016-02-07T21:40:21.000+02:00,SMS,17278,1,0,1,0.0,2016-02
1590460,1616619,2016-01-08T21:00:46.000+02:00,DATA,40856,0,0,669,0.115232,2016-01
1137872,1692119,2016-01-27T21:23:05.000+02:00,SMS,7975,1,0,1,0.0,2016-01
20225125,1066509,2016-03-05T12:59:55.000+02:00,VOICE,21238,1,0,15,0.0,2016-03
3886082,1054019,2016-01-10T21:30:25.000+02:00,DATA,33648,0,0,62,0.001953,2016-01
15307651,1603819,2016-03-02T07:13:43.000+02:00,SMS,29730,58,0,1,0.0,2016-03
21360087,764019,2016-03-18T10:58:21.000+02:00,SMS,11137,1,1,1,0.0,2016-03
12763080,1893509,2016-02-27T18:46:40.000+02:00,VOICE,1440,5,0,36,0.0,2016-02
19098473,656809,2016-03-24T16:21:45.000+02:00,VOICE,13082,1,0,800,0.0,2016-03
2177689,1681009,2016-01-14T13:48:25.000+02:00,VOICE,9051,1,0,55,0.0,2016-01
13135241,1110619,2016-02-21T09:20:32.000+02:00,SMS,23863,1,1,1,0.0,2016-02
16582443,987819,2016-03-12T19:43:00.000+02:00,SMS,9737,1,0,1,0.0,2016-03
5947064,1628319,2016-01-01T19:23:20.000+02:00,VOICE,18277,1,1,194,0.0,2016-01
15322048,542719,2016-03-15T20:36:40.000+02:00,VOICE,237,1,0,116,0.0,2016-03
2999041,1069409,2016-01-16T05:12:03.000+02:00,DATA,10663,0,0,0,0.000976,2016-01
13227222,319809,2016-02-19T12:37:07.000+02:00,SMS,21607,1,1,1,0.0,2016-02
15295699,1158919,2016-03-28T09:20:47.000+03:00,VOICE,41703,1,0,35,0.0,2016-03
18701519,1595309,2016-03-06T15:51:32.000+02:00,DATA,4577,0,0,15,0.002929,2016-03
15893695,1949809,2016-03-28T22:36:28.000+03:00,VOICE,42652,203,0,8,0.0,2016-03
12926172,1732609,2016-02-24T13:15:23.000+02:00,DATA,25663,0,0,6333,3.618164,2016-02
17095396,1367709,2016-03-04T04:36:19.000+02:00,DATA,25889,0,0,14,0.000976,2016-03
9585216,1709219,2016-02-27T22:28:04.000+02:00,SMS,19874,1,0,1,0.0,2016-02
21086564,870419,2016-03-27T22:41:12.000+03:00,SMS,14339,1,0,1,0.0,2016-03
3874203,57019,2016-01-16T20:16:31.000+02:00,DATA,27139,0,0,1865,0.943358,2016-01
18501608,1234319,2016-03-28T17:16:27.000+03:00,SMS,9549,1,0,1,0.0,2016-03
8029842,1720819,2016-02-22T17:49:39.000+02:00,VOICE,23381,1,0,10,0.0,2016-02
15670645,1360009,2016-03-22T08:15:03.000+02:00,VOICE,12765,1,0,754,0.0,2016-03
14297359,1936719,2016-03-10T18:29:51.000+02:00,VOICE,42580,1,0,4,0.0,2016-03
22495243,1688809,2016-03-04T01:19:08.000+02:00,DATA,30661,0,0,0,0.000976,2016-03
9683142,1615409,2016-02-23T21:37:09.000+02:00,DATA,12765,0,0,3,0.017577,2016-02
9048709,1558519,2016-02-12T16:13:12.000+02:00,VOICE,27860,1,0,730,0.0,2016-02
13808452,1483209,2016-02-11T15:52:28.000+02:00,VOICE,12293,1,0,16,0.0,2016-02
19742484,1820419,2016-03-17T16:50:21.000+02:00,VOICE,31398,1,0,3,0.0,2016-03
6784898,756509,2016-01-26T19:27:20.000+02:00,SMS,39528,1,1,1,0.0,2016-01
652266,303419,2016-01-26T08:52:22.000+02:00,SMS,41703,1,1,1,0.0,2016-01
152597,43519,2016-01-18T16:45:12.000+02:00,DATA,11137,0,0,6586,0.154296,2016-01
2714284,684909,2016-01-09T11:32:41.000+02:00,SMS,19631,1,1,1,0.0,2016-01
12824490,1375419,2016-02-10T02:44:00.000+02:00,DATA,26108,0,0,1,0.006835,2016-02
9734320,337119,2016-02-13T10:39:59.000+02:00,VOICE,32532,1,0,6,0.0,2016-02
16550916,1793709,2016-03-27T01:51:24.000+02:00,SMS,19578,1,0,1,0.0,2016-03
685039,370909,2016-01-13T16:06:10.000+02:00,DATA,17414,0,0,1552,0.315428,2016-01
16395152,1186719,2016-03-15T21:38:57.000+02:00,DATA,27578,0,0,71,0.008788,2016-03
8874515,1449309,2016-02-24T20:35:11.000+02:00,SMS,4574,1,0,1,0.0,2016-02
18499064,1211419,2016-03-28T00:22:49.000+03:00,SMS,13076,1,0,1,0.0,2016-03
8962081,609409,2016-02-13T14:06:43.000+02:00,DATA,14737,0,0,2135,0.269529,2016-02
11911872,1340809,2016-02-19T22:18:32.000+02:00,VOICE,14864,1,1,540,0.0,2016-02
21941332,1033909,2016-03-01T12:00:51.000+02:00,VOICE,26221,1,0,54,0.0,2016-03
17105965,1563209,2016-03-16T20:47:57.000+02:00,SMS,38982,1,1,1,0.0,2016-03
8922146,230319,2016-02-03T11:09:25.000+02:00,SMS,23382,1,1,1,0.0,2016-02
18520355,1760409,2016-03-11T16:57:24.000+02:00,SMS,16236,1,0,1,0.0,2016-03
18239000,1299209,2016-03-23T15:16:17.000+02:00,DATA,12160,0,0,1777,0.080077,2016-03
13844668,1743709,2016-02-23T22:10:11.000+02:00,VOICE,5425,1,1,1054,0.0,2016-02
846476,307719,2016-01-15T20:30:49.000+02:00,SMS,20137,1,1,1,0.0,2016-01
15581350,1192409,2016-03-21T11:05:45.000+02:00,VOICE,37153,46,0,0,0.0,2016-03
13943253,1528009,2016-02-26T19:10:16.000+02:00,SMS,5995,185,0,1,0.0,2016-02
15171027,1289409,2016-03-16T20:06:34.000+02:00,SMS,42585,1,1,1,0.0,2016-03
21548586,702209,2016-03-23T22:02:18.000+02:00,VOICE,27815,1,0,121,0.0,2016-03
5892674,1557609,2016-01-25T12:25:00.000+02:00,DATA,18743,0,0,1,0.000976,2016-01
255562,1611309,2016-01-11T12:26:42.000+02:00,SMS,7166,1,1,1,0.0,2016-01
19599911,1771519,2016-03-17T01:13:30.000+02:00,SMS,11098,1,1,1,0.0,2016-03
17789022,600309,2016-03-21T12:14:43.000+02:00,VOICE,5882,1,0,10,0.0,2016-03
18965748,1444009,2016-03-12T08:03:27.000+02:00,DATA,4651,0,0,949,0.134763,2016-03
14133376,1785519,2016-02-05T15:00:04.000+02:00,SMS,36675,1,1,1,0.0,2016-02
20129395,1807409,2016-03-04T09:50:18.000+02:00,DATA,25625,0,0,86,0.050781,2016-03
11315065,1395319,2016-02-06T17:29:32.000+02:00,DATA,28683,0,0,1,0.001953,2016-02
2873845,946719,2016-01-20T14:19:29.000+02:00,VOICE,8007,1,1,240,0.0,2016-01
11945120,1512609,2016-02-16T20:38:29.000+02:00,SMS,24426,1,1,1,0.0,2016-02
4545281,1641509,2016-01-04T17:01:28.000+02:00,DATA,33704,0,0,3498,10.059567,2016-01
10075647,1157309,2016-02-13T08:09:47.000+02:00,VOICE,28334,1,1,34,0.0,2016-02
17602029,1550109,2016-03-09T19:06:53.000+02:00,SMS,4574,1,1,1,0.0,2016-03
4525271,900719,2016-01-11T14:42:23.000+02:00,VOICE,41682,1,0,5,0.0,2016-01
2178723,1706809,2016-01-03T08:21:26.000+02:00,VOICE,23381,1,0,3,0.0,2016-01
21151271,1470709,2016-03-17T16:05:56.000+02:00,SMS,450,1,1,1,0.0,2016-03
3742470,526909,2016-01-08T11:28:46.000+02:00,VOICE,12868,1,1,109,0.0,2016-01
10485199,1396119,2016-02-19T19:00:04.000+02:00,DATA,4574,0,0,3914,0.842773,2016-02
11692982,523009,2016-02-04T12:48:31.000+02:00,DATA,39884,0,0,7185,0.541015,2016-02
5453868,1193909,2016-01-23T05:53:41.000+02:00,DATA,31398,0,0,3317,0.037109,2016-01
1479121,1123319,2016-01-07T07:02:08.000+02:00,SMS,40342,1,0,1,0.0,2016-01
1469567,707119,2016-01-25T11:54:04.000+02:00,DATA,3621,0,0,1,0.000976,2016-01
1590928,1662819,2016-01-21T12:40:39.000+02:00,DATA,30063,0,0,1768,0.174803,2016-01
21068763,1983709,2016-03-29T01:41:58.000+03:00,SMS,25889,1,1,1,0.0,2016-03
18828663,94209,2016-03-02T19:58:54.000+02:00,VOICE,38449,1,1,216,0.0,2016-03
19486796,1141009,2016-03-17T23:49:38.000+02:00,SMS,19631,1,0,1,0.0,2016-03
11220947,1545919,2016-02-09T08:14:45.000+02:00,VOICE,4574,44,0,224,0.0,2016-02
9806455,1006219,2016-02-06T17:40:25.000+02:00,DATA,19608,0,0,0,0.000976,2016-02
18405365,1096009,2016-03-21T14:33:47.000+02:00,VOICE,24193,1,0,25,0.0,2016-03
10688844,1563219,2016-02-28T03:22:14.000+02:00,VOICE,23382,1,0,78,0.0,2016-02
3813733,970209,2016-01-02T20:46:49.000+02:00,SMS,41682,1,1,1,0.0,2016-01
11015783,1012309,2016-02-02T09:53:31.000+02:00,VOICE,19874,1,1,19,0.0,2016-02
9964182,788719,2016-02-15T15:55:18.000+02:00,VOICE,42558,1,0,111,0.0,2016-02
3734855,166109,2016-01-01T04:09:37.000+02:00,VOICE,23383,1,0,3,0.0,2016-01
2787407,1220919,2016-01-20T21:15:12.000+02:00,DATA,31776,0,0,5,0.001952,2016-01
1877345,1781109,2016-01-21T07:26:40.000+02:00,DATA,26971,0,0,5623,0.001953,2016-01
15532658,794909,2016-03-04T13:55:31.000+02:00,VOICE,22703,144,1,117,0.0,2016-03
3470407,620909,2016-01-07T19:08:23.000+02:00,VOICE,70,1,0,957,0.0,2016-01
17988159,733409,2016-03-22T01:37:27.000+02:00,SMS,13310,1,0,1,0.0,2016-03
20851173,1471119,2016-03-09T10:30:45.000+02:00,DATA,13848,0,0,0,0.000976,2016-03
16980637,787119,2016-03-28T13:05:07.000+03:00,SMS,25889,1,1,1,0.0,2016-03
9196578,93319,2016-02-27T19:53:56.000+02:00,VOICE,27583,1,1,175,0.0,2016-02
11422477,1458219,2016-02-10T15:19:16.000+02:00,VOICE,4577,27,0,437,0.0,2016-02
8631983,1169609,2016-02-24T16:54:48.000+02:00,VOICE,4574,1,0,3,0.0,2016-02
22392069,820019,2016-03-30T09:22:21.000+03:00,SMS,25889,1,1,1,0.0,2016-03
4020278,1691609,2016-01-28T12:52:33.000+02:00,DATA,25891,0,0,192,0.315428,2016-01
5717024,1070219,2016-01-06T09:00:22.000+02:00,DATA,10510,0,0,6988,2.614257,2016-01
10920809,1628819,2016-02-04T16:00:17.000+02:00,DATA,23382,0,0,3969,50.006828,2016-02
17938203,1952509,2016-03-04T22:12:05.000+02:00,SMS,24979,1,1,1,0.0,2016-03
12714331,964509,2016-02-12T11:39:02.000+02:00,VOICE,2384,1,0,134,0.0,2016-02
8790801,197919,2016-02-14T11:00:38.000+02:00,VOICE,4574,1,0,3,0.0,2016-02
20273694,542219,2016-03-23T15:15:29.000+02:00,DATA,16692,0,0,2386,0.014648,2016-03
14399609,1282209,2016-03-19T17:25:21.000+02:00,SMS,17808,1,0,1,0.0,2016-03
13378849,400609,2016-02-06T20:04:20.000+02:00,DATA,25889,0,0,1,0.000976,2016-02
16259897,161219,2016-03-29T14:59:01.000+03:00,DATA,27806,0,0,2,0.000976,2016-03
1638541,1810709,2016-01-29T07:47:22.000+02:00,VOICE,12293,1,0,3,0.0,2016-01
3411330,1273309,2016-01-24T21:23:47.000+02:00,DATA,31681,0,0,1141,0.009764,2016-01
359881,1674019,2016-01-12T21:08:55.000+02:00,SMS,20487,1,1,1,0.0,2016-01
19327266,1261019,2016-03-15T19:45:22.000+02:00,SMS,18044,1,0,1,0.0,2016-03
15199795,1141409,2016-03-01T07:38:13.000+02:00,DATA,3553,0,0,10,0.008789,2016-03
17069583,368019,2016-03-27T12:40:50.000+03:00,VOICE,40291,185,0,0,0.0,2016-03
11732743,1056419,2016-02-28T05:04:13.000+02:00,DATA,20311,0,0,739,0.427731,2016-02
7015148,722619,2016-02-21T21:49:58.000+02:00,DATA,42580,0,0,2401,0.015625,2016-02
10326398,1238519,2016-02-05T12:06:50.000+02:00,VOICE,26221,1,1,81,0.0,2016-02
21886284,800809,2016-03-30T15:30:17.000+03:00,DATA,4574,0,0,68,0.17578,2016-03
12992012,1570019,2016-02-15T19:08:36.000+02:00,VOICE,23826,27,0,55,0.0,2016-02
12491669,1640119,2016-02-17T22:55:54.000+02:00,VOICE,20794,27,0,356,0.0,2016-02
22692585,1593219,2016-03-14T23:08:53.000+02:00,SMS,26210,1,1,1,0.0,2016-03
17886950,1407909,2016-03-16T01:58:25.000+02:00,DATA,30302,0,0,1,0.000976,2016-03
22448137,1548609,2016-03-17T08:07:37.000+02:00,DATA,25889,0,0,1879,0.013671,2016-03
3975332,1305419,2016-01-08T18:47:27.000+02:00,SMS,32962,1,0,1,0.0,2016-01
9636923,1192709,2016-02-06T13:53:40.000+02:00,DATA,30063,0,0,9,0.001953,2016-02
272685,406309,2016-01-07T20:09:50.000+02:00,VOICE,18043,1,0,23,0.0,2016-01
7746793,234019,2016-02-12T22:17:33.000+02:00,VOICE,32203,1,1,25,0.0,2016-02
21455049,143409,2016-03-03T19:37:39.000+02:00,SMS,20045,1,0,1,0.0,2016-03
18948948,69709,2016-03-19T19:12:34.000+02:00,DATA,39582,0,0,1111,0.012695,2016-03
2450982,1358519,2016-01-25T23:43:29.000+02:00,DATA,41703,0,0,899,0.007812,2016-01
17892806,1734719,2016-03-10T18:29:38.000+02:00,DATA,4574,0,0,7126,0.103515,2016-03
7615454,63319,2016-02-02T17:47:59.000+02:00,SMS,31643,1,1,1,0.0,2016-02
5755434,1589309,2016-01-22T01:26:14.000+02:00,DATA,18155,0,0,2243,0.598632,2016-01
19160857,1251319,2016-03-09T12:28:20.000+02:00,DATA,42498,0,0,1280,0.084956,2016-03
889176,113319,2016-01-02T18:05:28.000+02:00,VOICE,20046,1,1,8,0.0,2016-01
7356126,1481219,2016-02-23T22:38:57.000+02:00,SMS,13076,1,0,1,0.0,2016-02
10141224,648309,2016-02-09T09:04:19.000+02:00,DATA,27743,0,0,3453,0.662102,2016-02
14159825,1435309,2016-02-17T21:04:14.000+02:00,DATA,1144,0,0,3172,11.650362,2016-02
19820374,1912919,2016-03-20T18:14:46.000+02:00,VOICE,41294,1,1,25,0.0,2016-03
12132793,824119,2016-02-07T14:32:46.000+02:00,SMS,30038,1,1,1,0.0,2016-02
17315640,1063109,2016-03-02T11:50:01.000+02:00,VOICE,14388,1,0,6,0.0,2016-03
12745653,761809,2016-02-28T23:47:02.000+02:00,DATA,19631,0,0,4,0.000976,2016-02
1297292,560719,2016-01-06T15:16:04.000+02:00,SMS,40174,1,0,1,0.0,2016-01
21912302,1768219,2016-03-13T14:14:12.000+02:00,DATA,26271,0,0,3539,4.490234,2016-03
12374149,1830309,2016-02-04T12:37:58.000+02:00,DATA,26148,0,0,443,0.469724,2016-02
10553701,1279209,2016-02-06T01:03:27.000+02:00,DATA,4409,0,0,3707,0.044921,2016-02
17805924,1590109,2016-03-31T08:15:15.000+03:00,SMS,30660,150,1,1,0.0,2016-03
6406958,1550519,2016-01-31T23:49:16.000+02:00,SMS,11137,1,1,1,0.0,2016-01
1892967,958109,2016-01-07T18:14:56.000+02:00,SMS,17832,1,0,1,0.0,2016-01
2249817,1745419,2016-01-23T22:33:37.000+02:00,DATA,39937,0,0,0,0.000976,2016-01
5393757,407909,2016-01-19T18:04:32.000+02:00,DATA,25270,0,0,14,0.014648,2016-01
5987862,709619,2016-01-26T01:02:25.000+02:00,VOICE,3690,1,1,588,0.0,2016-01
17855794,1836019,2016-03-10T06:14:20.000+02:00,DATA,24979,0,0,0,0.000976,2016-03
11580925,505309,2016-02-21T22:01:11.000+02:00,VOICE,28473,1,0,4,0.0,2016-02
2558094,1140619,2016-01-31T18:07:22.000+02:00,SMS,456,1,0,1,0.0,2016-01
2862532,1729919,2016-01-06T11:16:55.000+02:00,VOICE,4574,1,0,13,0.0,2016-01
9920081,263009,2016-02-29T13:05:39.000+02:00,VOICE,4574,1,1,44,0.0,2016-02
3986325,1725809,2016-01-06T07:31:05.000+02:00,DATA,21895,0,0,0,0.000976,2016-01
20503641,1280919,2016-03-31T13:30:53.000+03:00,DATA,9146,0,0,260,0.010742,2016-03
19326259,1261019,2016-03-10T19:49:44.000+02:00,SMS,18044,1,0,1,0.0,2016-03
6804499,1468519,2016-01-25T14:05:01.000+02:00,SMS,14012,1,1,1,0.0,2016-01
19859252,1792219,2016-03-06T01:18:36.000+02:00,DATA,38982,0,0,2682,0.010742,2016-03
9009555,1257909,2016-02-26T02:48:59.000+02:00,DATA,4574,0,0,1,0.000976,2016-02
9013226,1346609,2016-02-11T10:21:45.000+02:00,VOICE,25890,1,1,99,0.0,2016-02
17646779,1695309,2016-03-07T17:58:48.000+02:00,VOICE,28334,1,0,5,0.0,2016-03
16280652,1163209,2016-03-16T09:32:44.000+02:00,VOICE,10762,1,0,44,0.0,2016-03
9295523,239609,2016-02-15T07:29:21.000+02:00,VOICE,20488,46,0,0,0.0,2016-02
4963016,906419,2016-01-25T01:58:57.000+02:00,DATA,31033,0,0,1,0.004882,2016-01
5353965,77719,2016-01-29T16:48:24.000+02:00,DATA,12293,0,0,51,1.194335,2016-01
7384293,1220919,2016-02-04T14:54:38.000+02:00,DATA,31776,0,0,7,0.015625,2016-02
6617414,437209,2016-01-01T14:56:44.000+02:00,VOICE,8369,1,0,20,0.0,2016-01
4077017,1594609,2016-01-10T16:07:31.000+02:00,DATA,4574,0,0,0,0.001952,2016-01
11237299,1722019,2016-02-27T21:16:57.000+02:00,VOICE,14432,46,0,0,0.0,2016-02
16690238,1738309,2016-03-13T11:27:01.000+02:00,VOICE,12134,1,0,4,0.0,2016-03
7234416,867619,2016-02-18T12:34:06.000+02:00,VOICE,17283,1,1,273,0.0,2016-02
19337387,1773509,2016-03-31T22:00:18.000+03:00,DATA,31278,0,0,1795,26.151363,2016-03
2845452,1198119,2016-01-21T21:22:59.000+02:00,VOICE,36330,1,0,12,0.0,2016-01
16847200,794019,2016-03-17T12:40:15.000+02:00,VOICE,20135,13,0,56,0.0,2016-03
4163579,903609,2016-01-28T09:48:10.000+02:00,DATA,41703,0,0,6282,2.172851,2016-01
16672050,926119,2016-03-10T14:16:43.000+02:00,SMS,1441,1,1,1,0.0,2016-03
20901922,1672409,2016-03-04T08:28:37.000+02:00,VOICE,31398,185,0,83,0.0,2016-03
7891942,1185919,2016-02-22T17:20:46.000+02:00,SMS,42355,1,0,1,0.0,2016-02
12823651,1269309,2016-02-18T09:33:52.000+02:00,DATA,4574,0,0,35,0.088866,2016-02
6959578,1651709,2016-01-28T02:15:50.000+02:00,DATA,25893,0,0,7,0.730467,2016-01
17853613,1802519,2016-03-05T10:37:03.000+02:00,SMS,40669,2,1,1,0.0,2016-03
11366911,338609,2016-02-06T18:00:56.000+02:00,DATA,12271,0,0,299,1.143554,2016-02
9422765,1291619,2016-02-13T13:20:48.000+02:00,VOICE,14241,1,1,22,0.0,2016-02
19305864,1717519,2016-03-08T23:06:43.000+02:00,DATA,28334,0,0,6601,0.037109,2016-03
9616753,1742719,2016-02-26T15:07:40.000+02:00,DATA,35441,0,0,175,1.86328,2016-02
9801652,435309,2016-02-29T15:08:47.000+02:00,DATA,13679,0,0,4310,0.030273,2016-02
19293774,1437709,2016-03-08T12:24:42.000+02:00,DATA,21535,0,0,5652,0.449218,2016-03
20493717,963819,2016-03-06T12:00:36.000+02:00,SMS,5414,1,0,1,0.0,2016-03
5659839,921019,2016-01-22T15:03:35.000+02:00,DATA,3140,0,0,2936,0.807604,2016-01
3146399,845219,2016-01-08T15:13:37.000+02:00,VOICE,9051,1,0,28,0.0,2016-01
5900549,1792619,2016-01-14T21:29:03.000+02:00,VOICE,23381,44,0,569,0.0,2016-01
6735495,489819,2016-01-15T14:43:21.000+02:00,VOICE,42558,1,1,132,0.0,2016-01
12796326,61009,2016-02-17T21:36:21.000+02:00,SMS,5742,9,0,1,0.0,2016-02
926088,127919,2016-01-09T02:14:56.000+02:00,VOICE,11137,1,0,3,0.0,2016-01
3571387,215609,2016-01-23T18:53:04.000+02:00,SMS,11088,1,1,1,0.0,2016-01
6513885,157109,2016-01-09T18:02:43.000+02:00,SMS,26201,1,0,1,0.0,2016-01
1915591,1578209,2016-01-15T06:11:01.000+02:00,SMS,1709,1,0,1,0.0,2016-01
4128477,1199619,2016-01-08T21:53:41.000+02:00,VOICE,37153,46,0,0,0.0,2016-01
17849977,1762909,2016-03-15T13:01:53.000+02:00,VOICE,30005,25,1,33,0.0,2016-03
12520929,1511619,2016-02-03T17:22:37.000+02:00,DATA,6587,0,0,181,0.118163,2016-02
4213202,1632909,2016-01-13T18:16:27.000+02:00,VOICE,30166,44,0,434,0.0,2016-01
15572331,878609,2016-03-25T12:26:13.000+02:00,VOICE,28676,1,1,57,0.0,2016-03
2911349,778119,2016-01-19T13:35:18.000+02:00,VOICE,3297,1,1,95,0.0,2016-01
7756399,872109,2016-02-10T12:49:02.000+02:00,VOICE,31133,1,0,306,0.0,2016-02
16482498,837619,2016-03-04T21:06:34.000+02:00,VOICE,12868,1,0,787,0.0,2016-03
11765418,1479419,2016-02-25T20:02:35.000+02:00,SMS,31264,1,0,1,0.0,2016-02
12900322,1641919,2016-02-24T19:03:18.000+02:00,VOICE,8905,1,0,3,0.0,2016-02
6713006,1055019,2016-01-06T20:03:29.000+02:00,SMS,19693,1,0,1,0.0,2016-01
9704719,924019,2016-02-11T04:31:49.000+02:00,DATA,30660,0,0,620,0.131835,2016-02
2321618,1726309,2016-01-29T13:13:45.000+02:00,SMS,11634,1,1,1,0.0,2016-01
15957035,1111919,2016-03-06T09:30:16.000+02:00,VOICE,4574,1,1,810,0.0,2016-03
18764397,1172209,2016-03-26T18:43:31.000+02:00,DATA,28683,0,0,1,0.006835,2016-03
19480252,1106509,2016-03-28T17:01:10.000+03:00,VOICE,13283,1,1,60,0.0,2016-03
14553394,1861409,2016-03-08T12:25:02.000+02:00,VOICE,3,1,1,184,0.0,2016-03
18420674,1694519,2016-03-11T14:06:27.000+02:00,SMS,22528,1,0,1,0.0,2016-03
3542976,721419,2016-01-03T17:23:41.000+02:00,SMS,28334,1,0,1,0.0,2016-01
3391043,1356019,2016-01-30T12:40:33.000+02:00,DATA,41682,0,0,6752,2.905273,2016-01
13552052,1564609,2016-02-09T20:36:03.000+02:00,SMS,19141,1,1,1,0.0,2016-02
13524282,112719,2016-02-05T14:11:17.000+02:00,DATA,30713,0,0,386,0.377924,2016-02
2835247,505309,2016-01-16T11:01:46.000+02:00,DATA,28473,0,0,4579,0.029296,2016-01
3269978,1181519,2016-01-04T22:35:49.000+02:00,SMS,12603,1,1,1,0.0,2016-01
17333015,1512909,2016-03-20T06:00:42.000+02:00,DATA,40668,0,0,2,0.019529,2016-03
21858702,1486619,2016-03-16T21:24:43.000+02:00,SMS,12160,1,0,1,0.0,2016-03
13501447,1422919,2016-02-29T21:47:30.000+02:00,VOICE,38444,1,1,1062,0.0,2016-02
1875103,1703519,2016-01-20T14:02:28.000+02:00,DATA,23381,0,0,2462,90.575176,2016-01
16890174,935719,2016-03-18T15:19:02.000+02:00,VOICE,9302,1,0,55,0.0,2016-03
22647501,1633509,2016-03-30T03:01:03.000+03:00,DATA,38055,0,0,7363,7.170898,2016-03
15730578,565219,2016-03-29T23:06:34.000+03:00,VOICE,24687,1,0,3,0.0,2016-03
10278262,161219,2016-02-02T08:04:57.000+02:00,DATA,27806,0,0,3,0.046875,2016-02
11892872,154409,2016-02-15T10:34:45.000+02:00,DATA,30302,0,0,4,0.035156,2016-02
14170457,1656409,2016-02-07T19:18:08.000+02:00,VOICE,23381,44,0,0,0.0,2016-02
15557955,1974409,2016-03-16T14:37:45.000+02:00,VOICE,22464,1,0,4,0.0,2016-03
292121,1360019,2016-01-10T19:35:57.000+02:00,VOICE,7500,1,0,3,0.0,2016-01
13898711,1609,2016-02-11T00:08:04.000+02:00,DATA,14339,0,0,0,0.001952,2016-02
